id_barang,berat,nilai_barang
BRG03225,13.96,389721
BRG03226,12.15,215540
BRG03227,9.7,449230
BRG03228,4.64,277899
BRG03229,1.72,69373
BRG03230,13.5,45959
BRG03231,13.07,112036
BRG03232,7.08,68216
BRG03233,7.07,352055
BRG03234,12.97,168756
BRG03235,2.92,263562
BRG03236,4.79,239559
BRG03237,15.76,4260
BRG03238,7.9,76789
BRG03239,11.42,497114
BRG03240,14.06,62770
BRG03241,12.16,54279
BRG03242,15.29,359019
BRG03243,11.24,153342
BRG03244,3.66,12502
BRG03245,11.94,261165
BRG03246,17.16,171163
BRG03247,12.24,485797
BRG03248,12.94,231888
BRG03249,16.19,370359
BRG03250,7.77,381081
BRG03251,10.39,360332
BRG03252,17.31,302067
BRG03253,13.7,123143
BRG03254,3.5,135370
BRG03255,19.11,261264
BRG03256,5.71,251902
BRG03257,4.4,51462
BRG03258,18.68,118784
BRG03259,3.7,300680
BRG03260,3.51,443397
BRG03261,8.11,355141
BRG03262,4.34,44734
BRG03263,0.85,134918
BRG03264,18.8,30617
BRG03265,19.53,73856
BRG03266,2.89,421613
BRG03267,12.25,445769
BRG03268,10.06,2159
BRG03269,7.51,447777
BRG03270,8.72,28455
BRG03271,12.12,322354
BRG03272,5.01,112540
BRG03273,3.41,241357
BRG03274,14.99,470848
BRG03275,3.29,262103
BRG03276,3.07,488010
BRG03277,17.27,57166
BRG03278,15.05,51394
BRG03279,7.35,294950
BRG03280,12.2,147901
BRG03281,1.35,234004
BRG03282,1.83,362103
BRG03283,10.08,468359
BRG03284,17.78,62923
BRG03285,0.88,267786
BRG03286,9.79,191556
BRG03287,2.12,292944
BRG03288,12.92,481620
BRG03289,16.17,431880
BRG03290,14.95,249972
BRG03291,5.63,402715
BRG03292,3.06,319682
BRG03293,8.02,39443
BRG03294,9.03,450275
BRG03295,1.44,183620
BRG03296,16.69,362726
BRG03297,19.57,31674
BRG03298,18.73,88422
BRG03299,2.49,363694
BRG03300,5.92,196009
BRG03301,19.68,222299
BRG03302,17.55,66719
BRG03303,9.04,460432
BRG03304,7.33,363576
BRG03305,11.66,349587
BRG03306,2.83,315351
BRG03307,10.12,449398
BRG03308,10.88,355053
BRG03309,6.13,485656
BRG03310,4.78,383703
BRG03311,7.49,471819
BRG03312,4.47,217469
BRG03313,1.09,470122
BRG03314,6.12,224370
BRG03315,18.02,320386
BRG03316,12.06,138858
BRG03317,18.71,256516
BRG03318,14.61,295580
BRG03319,19.51,394017
BRG03320,15.58,145512
BRG03321,17.35,82907
BRG03322,8.51,156417
BRG03323,10.86,334491
BRG03324,2.61,228431
BRG03325,0.42,249079
BRG03326,8.9,487560
BRG03327,7.16,227564
BRG03328,7.02,169373
BRG03329,16.51,276536
BRG03330,9.77,438119
BRG03331,17.94,204390
BRG03332,4.95,471007
BRG03333,7.01,162548
BRG03334,7.31,281715
BRG03335,10.84,70498
BRG03336,9.24,358511
BRG03337,12.48,181510
BRG03338,8.99,404947
BRG03339,2.79,26261
BRG03340,16.72,43311
BRG03341,4.24,419183
BRG03342,4.95,419594
BRG03343,5.89,361859
BRG03344,12.33,496167
BRG03345,3.85,59462
BRG03346,12.75,431378
BRG03347,0.92,320630
BRG03348,9.83,298425
BRG03349,9.65,174788
BRG03350,6.85,385557
BRG03351,1.72,222691
BRG03352,9.87,29811
BRG03353,11.04,112341
BRG03354,3.68,13197
BRG03355,16.97,160885
BRG03356,3.96,322112
BRG03357,19.63,17376
BRG03358,13.76,61269
BRG03359,10.07,64256
BRG03360,13.31,334914
BRG03361,8.7,68809
BRG03362,9.66,294444
BRG03363,16.54,64277
BRG03364,12.39,270705
BRG03365,6.75,418055
BRG03366,7.29,29875
BRG03367,8.79,196257
BRG03368,15.3,286140
BRG03369,4.66,487367
BRG03370,12.67,139975
BRG03371,19.5,489509
BRG03372,4.89,1800
BRG03373,1.38,6945
BRG03374,14.76,189428
BRG03375,16.49,25371
BRG03376,18.67,323950
BRG03377,12.18,71332
BRG03378,8.55,149362
BRG03379,0.37,496414
BRG03380,4.62,74050
BRG03381,17.66,140303
BRG03382,5.82,276074
BRG03383,4.41,430228
BRG03384,3.34,89825
BRG03385,18.59,197864
BRG03386,15.0,71864
BRG03387,0.57,54207
BRG03388,0.63,46577
BRG03389,15.04,484071
BRG03390,6.87,465025
BRG03391,11.21,328855
BRG03392,19.85,84779
BRG03393,16.74,345327
BRG03394,9.41,467495
BRG03395,3.8,309958
BRG03396,0.9,33211
BRG03397,6.15,258969
BRG03398,11.14,383009
BRG03399,2.92,154811
BRG03400,19.72,490525
BRG03401,0.54,165101
BRG03402,5.41,331704
BRG03403,5.58,274099
BRG03404,9.42,229999
BRG03405,14.52,23472
BRG03406,5.6,221619
BRG03407,18.53,107224
BRG03408,12.85,25733
BRG03409,2.48,194508
BRG03410,16.07,248565
BRG03411,8.1,157605
BRG03412,16.28,172806
BRG03413,13.08,148227
BRG03414,1.13,217868
BRG03415,14.69,348255
BRG03416,1.68,48149
BRG03417,13.46,84776
BRG03418,2.1,199406
BRG03419,14.88,275011
BRG03420,11.58,144485
BRG03421,7.68,194755
BRG03422,13.74,420600
BRG03423,7.58,306871
BRG03424,11.12,294207
BRG03425,16.4,397292
BRG03426,8.8,128898
BRG03427,5.15,303294
BRG03428,18.29,430837
BRG03429,7.78,437036
BRG03430,17.36,299366
BRG03431,8.77,416659
BRG03432,11.45,228966
BRG03433,18.97,352309
BRG03434,16.55,40413
BRG03435,15.39,470364
BRG03436,7.51,409825
BRG03437,12.29,408705
BRG03438,4.89,450138
BRG03439,6.7,235728
BRG03440,4.64,220371
BRG03441,1.19,22145
BRG03442,19.71,144513
BRG03443,2.76,9046
BRG03444,3.41,259881
BRG03445,6.92,472163
BRG03446,15.37,269045
BRG03447,3.02,159582
BRG03448,4.58,96274
BRG03449,8.78,464858
BRG03450,3.24,123921
BRG03451,14.45,423792
BRG03452,12.88,351147
BRG03453,8.36,94228
BRG03454,13.4,268029
BRG03455,12.35,382825
BRG03456,12.25,468663
BRG03457,13.93,249429
BRG03458,18.56,234720
BRG03459,0.44,295820
BRG03460,4.13,461148
BRG03461,2.46,265413
BRG03462,10.32,355704
BRG03463,7.95,417780
BRG03464,11.2,275253
BRG03465,8.58,223583
BRG03466,3.73,401248
BRG03467,11.89,5746
BRG03468,10.58,17962
BRG03469,10.52,323321
BRG03470,5.22,288859
BRG03471,0.42,10631
BRG03472,2.21,349214
BRG03473,13.76,63276
BRG03474,2.23,276491
BRG03475,3.56,21972
BRG03476,3.34,150021
BRG03477,12.97,245894
BRG03478,2.78,161438
BRG03479,19.19,9958
BRG03480,16.98,451098
BRG03481,16.7,107544
BRG03482,3.3,391941
BRG03483,13.48,367097
BRG03484,17.75,326822
BRG03485,18.31,257055
BRG03486,5.09,487011
BRG03487,9.67,195711
BRG03488,8.61,168543
BRG03489,0.5,19318
BRG03490,13.34,216587
BRG03491,6.13,87638
BRG03492,1.55,447132
BRG03493,19.33,407459
BRG03494,14.54,243075
BRG03495,14.8,7627
BRG03496,16.16,202846
BRG03497,18.96,446583
BRG03498,8.31,24158
BRG03499,9.72,57833
BRG03500,3.36,229162
BRG03501,14.06,461058
BRG03502,6.78,247282
BRG03503,12.3,452320
BRG03504,13.37,196087
BRG03505,18.79,390015
BRG03506,11.75,218591
BRG03507,2.24,371678
BRG03508,16.82,181238
BRG03509,2.59,425916
BRG03510,15.2,362277
BRG03511,1.29,214728
BRG03512,18.18,32605
BRG03513,12.73,186713
BRG03514,17.52,3592
BRG03515,12.39,422336
BRG03516,3.7,397995
BRG03517,14.53,420076
BRG03518,4.23,472061
BRG03519,5.6,330719
BRG03520,19.21,212265
BRG03521,11.05,74158
BRG03522,12.0,484081
BRG03523,18.81,195158
BRG03524,3.73,111561
BRG03525,19.15,399327
BRG03526,5.34,231966
BRG03527,15.73,301842
BRG03528,6.43,452921
BRG03529,18.61,412082
BRG03530,10.87,455205
BRG03531,2.38,293114
BRG03532,1.08,302758
BRG03533,18.84,64966
BRG03534,7.43,268290
BRG03535,5.23,90016
BRG03536,4.19,135686
BRG03537,10.2,228248
BRG03538,16.71,199228
BRG03539,8.71,26163
BRG03540,5.03,157243
BRG03541,16.18,162107
BRG03542,8.43,460443
BRG03543,15.63,401237
BRG03544,11.49,1347
BRG03545,6.56,108052
BRG03546,4.43,176034
BRG03547,8.47,262832
BRG03548,2.65,127660
BRG03549,19.78,202153
BRG03550,6.86,32487
BRG03551,13.64,220280
BRG03552,7.31,440101
BRG03553,18.81,345612
BRG03554,16.32,212261
BRG03555,18.0,239757
BRG03556,15.15,271776
BRG03557,12.62,411106
BRG03558,2.02,386492
BRG03559,10.27,167987
BRG03560,10.59,328803
BRG03561,14.84,349152
BRG03562,6.04,332879
BRG03563,1.64,326529
BRG03564,15.07,332835
BRG03565,13.14,170584
BRG03566,2.41,355654
BRG03567,7.79,229601
BRG03568,3.85,47413
BRG03569,6.95,297301
BRG03570,4.92,342342
BRG03571,11.67,230806
BRG03572,3.78,244804
BRG03573,10.33,186285
BRG03574,8.35,456607
BRG03575,18.21,363800
BRG03576,12.03,151296
BRG03577,18.33,58352
BRG03578,19.86,333557
BRG03579,12.2,434899
BRG03580,11.94,412162
BRG03581,7.15,157121
BRG03582,2.03,6892
BRG03583,8.01,129923
BRG03584,14.21,196458
BRG03585,14.09,39792
BRG03586,1.21,247509
BRG03587,17.77,264056
BRG03588,1.32,132313
BRG03589,3.77,449088
BRG03590,11.95,123576
BRG03591,9.81,201017
BRG03592,8.17,137991
BRG03593,5.85,443204
BRG03594,15.77,325433
BRG03595,9.37,233254
BRG03596,15.02,102510
BRG03597,15.35,28716
BRG03598,14.46,207586
BRG03599,16.71,265641
BRG03600,6.66,220332
BRG03601,14.47,194533
BRG03602,11.3,353354
BRG03603,13.9,468309
BRG03604,5.86,45471
BRG03605,4.86,368363
BRG03606,2.53,123387
BRG03607,11.67,312085
BRG03608,13.34,125694
BRG03609,7.84,497681
BRG03610,3.0,377705
BRG03611,13.51,440832
BRG03612,10.74,206257
BRG03613,4.96,495769
BRG03614,12.63,92463
BRG03615,10.26,49331
BRG03616,1.45,478183
BRG03617,17.6,149358
BRG03618,6.47,221329
BRG03619,5.71,200545
BRG03620,5.59,46716
BRG03621,18.25,44556
BRG03622,7.66,183971
BRG03623,3.99,367643
BRG03624,0.4,366797
BRG03625,2.23,367364
BRG03626,11.63,483170
BRG03627,15.98,268494
BRG03628,7.57,490058
BRG03629,12.98,355631
BRG03630,5.32,159426
BRG03631,5.14,62901
BRG03632,9.78,480266
BRG03633,11.22,338417
BRG03634,4.31,88771
BRG03635,5.98,131636
BRG03636,0.82,243837
BRG03637,7.59,198606
BRG03638,15.85,316057
BRG03639,3.15,486990
BRG03640,4.06,52849
BRG03641,12.87,51106
BRG03642,13.17,5645
BRG03643,9.62,351229
BRG03644,10.09,429209
BRG03645,6.9,118473
BRG03646,5.12,43668
BRG03647,20.0,123848
BRG03648,5.92,84329
BRG03649,10.04,81067
BRG03650,15.97,406004
BRG03651,9.5,34562
BRG03652,1.6,135616
BRG03653,17.19,8759
BRG03654,2.24,22985
BRG03655,5.98,375901
BRG03656,0.98,299279
BRG03657,15.58,63856
BRG03658,10.09,256546
BRG03659,5.91,31666
BRG03660,3.36,185844
BRG03661,5.56,472956
BRG03662,1.34,393535
BRG03663,12.88,499540
BRG03664,8.47,326301
BRG03665,17.63,122212
BRG03666,19.14,196670
BRG03667,19.83,192868
BRG03668,1.95,431417
BRG03669,9.55,324065
BRG03670,18.47,438855
BRG03671,18.17,225303
BRG03672,16.86,94901
BRG03673,9.74,450238
BRG03674,18.79,73667
BRG03675,3.93,82354
BRG03676,16.11,152430
BRG03677,10.36,339112
BRG03678,2.38,159151
BRG03679,0.57,263050
BRG03680,6.85,105869
BRG03681,11.97,374616
BRG03682,14.64,383884
BRG03683,19.94,285158
BRG03684,10.47,410543
BRG03685,11.02,474589
BRG03686,0.93,259174
BRG03687,7.97,148028
BRG03688,8.86,359966
BRG03689,3.12,494161
BRG03690,12.72,222338
BRG03691,2.76,156765
BRG03692,4.16,227183
BRG03693,16.25,370735
BRG03694,4.54,363104
BRG03695,0.16,409338
BRG03696,1.87,429394
BRG03697,12.97,93797
BRG03698,8.12,451539
BRG03699,13.22,127315
BRG03700,1.07,209660
BRG03701,4.76,105232
BRG03702,5.65,228342
BRG03703,17.3,494146
BRG03704,4.54,40024
BRG03705,14.91,261153
BRG03706,11.96,438629
BRG03707,3.7,271500
BRG03708,6.75,387482
BRG03709,5.71,128159
BRG03710,15.96,53441
BRG03711,16.43,35234
BRG03712,4.6,313219
BRG03713,15.22,474285
BRG03714,0.37,72222
BRG03715,3.09,154652
BRG03716,8.52,246912
BRG03717,10.32,447175
BRG03718,10.08,75996
BRG03719,3.98,9925
BRG03720,11.39,483610
BRG03721,14.32,77912
BRG03722,5.49,249696
BRG03723,15.44,142566
BRG03724,15.7,8808
BRG03725,12.63,306108
BRG03726,3.56,128199
BRG03727,19.3,118902
BRG03728,19.17,265289
BRG03729,11.08,423250
BRG03730,10.76,274143
BRG03731,6.71,380519
BRG03732,11.04,391480
BRG03733,0.92,396218
BRG03734,15.59,191969
BRG03735,8.7,435968
BRG03736,7.58,376292
BRG03737,9.48,55825
BRG03738,17.86,12457
BRG03739,8.31,211403
BRG03740,18.17,386687
BRG03741,1.87,298546
BRG03742,1.45,151400
BRG03743,3.51,5837
BRG03744,9.14,39867
BRG03745,18.03,67448
BRG03746,2.34,211273
BRG03747,3.86,395301
BRG03748,6.27,67344
BRG03749,3.35,388383
BRG03750,6.42,422634
BRG03751,6.68,418326
BRG03752,18.29,189295
BRG03753,13.77,351232
BRG03754,5.88,391037
BRG03755,9.41,369045
BRG03756,6.67,380214
BRG03757,10.96,147462
BRG03758,1.66,115081
BRG03759,9.2,26222
BRG03760,10.12,71889
BRG03761,2.46,468544
BRG03762,18.36,350916
BRG03763,14.99,353918
BRG03764,7.48,305096
BRG03765,18.62,488928
BRG03766,8.49,215114
BRG03767,9.19,297735
BRG03768,10.87,329140
BRG03769,1.15,271284
BRG03770,9.46,353755
BRG03771,17.19,68350
BRG03772,10.55,361229
BRG03773,0.42,498693
BRG03774,1.96,354086
BRG03775,3.7,124824
BRG03776,3.25,30249
BRG03777,15.81,335220
BRG03778,13.73,140952
BRG03779,15.73,263189
BRG03780,19.27,481220
BRG03781,11.08,12177
BRG03782,8.67,381535
BRG03783,13.48,263109
BRG03784,11.24,287534
BRG03785,9.29,337300
BRG03786,4.57,91747
BRG03787,13.44,128842
BRG03788,12.99,224868
BRG03789,9.14,233196
BRG03790,17.19,185113
BRG03791,9.49,440438
BRG03792,14.1,405481
BRG03793,17.2,335875
BRG03794,3.02,128416
BRG03795,7.58,440506
BRG03796,12.92,100974
BRG03797,7.34,377881
BRG03798,0.47,345646
BRG03799,16.5,395121
BRG03800,14.09,419753
BRG03801,15.4,158336
BRG03802,10.17,416472
BRG03803,16.67,210540
BRG03804,15.2,180910
BRG03805,13.65,398587
BRG03806,3.83,157295
BRG03807,18.81,277313
BRG03808,3.72,50737
BRG03809,16.48,496444
BRG03810,4.82,127427
BRG03811,16.67,447862
BRG03812,0.98,402009
BRG03813,4.7,110244
BRG03814,4.94,228720
BRG03815,8.52,459295
BRG03816,17.36,124654
BRG03817,5.49,408987
BRG03818,1.62,457921
BRG03819,6.57,28184
BRG03820,5.56,388686
BRG03821,17.1,496217
BRG03822,7.01,309461
BRG03823,9.75,388433
BRG03824,0.87,190088
BRG03825,9.9,255070
BRG03826,2.27,395735
BRG03827,17.19,398794
BRG03828,12.39,492206
BRG03829,1.71,333870
BRG03830,0.96,26527
BRG03831,5.59,249061
BRG03832,8.7,403623
BRG03833,1.71,397017
BRG03834,11.47,126522
BRG03835,7.53,327196
BRG03836,0.57,327221
BRG03837,13.3,165933
BRG03838,13.96,141120
BRG03839,16.36,347777
BRG03840,8.52,410549
BRG03841,5.69,121327
BRG03842,4.18,265251
BRG03843,16.28,214228
BRG03844,19.61,325252
BRG03845,18.06,468057
BRG03846,12.39,465193
BRG03847,6.8,325525
BRG03848,9.11,120931
BRG03849,18.04,171531
BRG03850,15.36,59636
BRG03851,9.25,495678
BRG03852,19.91,459778
BRG03853,4.75,434566
BRG03854,19.82,441707
BRG03855,6.0,348047
BRG03856,18.11,313438
BRG03857,3.97,412332
BRG03858,6.4,30463
BRG03859,6.79,327717
BRG03860,17.04,255475
BRG03861,19.71,278969
BRG03862,18.99,494697
BRG03863,2.37,353783
BRG03864,16.43,133808
BRG03865,1.03,247918
BRG03866,12.91,25410
BRG03867,11.68,249593
BRG03868,12.45,70150
BRG03869,2.85,253054
BRG03870,19.97,340286
BRG03871,15.04,237394
BRG03872,17.13,249189
BRG03873,6.69,241134
BRG03874,14.08,112566
BRG03875,2.12,395077
BRG03876,18.51,94338
BRG03877,15.28,482941
BRG03878,0.25,444600
BRG03879,10.91,251430
BRG03880,7.89,346642
BRG03881,15.16,101372
BRG03882,13.7,442232
BRG03883,0.99,88708
BRG03884,10.98,117846
BRG03885,1.13,160585
BRG03886,1.96,216851
BRG03887,15.76,498198
BRG03888,1.16,450078
BRG03889,16.41,126271
BRG03890,7.23,242608
BRG03891,9.21,49700
BRG03892,16.81,193212
BRG03893,6.3,442036
BRG03894,18.29,221003
BRG03895,2.34,85843
BRG03896,10.42,35419
BRG03897,15.88,497901
BRG03898,1.93,464023
BRG03899,1.58,291312
BRG03900,7.17,18014
BRG03901,7.06,227107
BRG03902,5.65,127771
BRG03903,1.1,494980
BRG03904,8.26,119963
BRG03905,7.12,425012
BRG03906,6.78,132026
BRG03907,16.1,8076
BRG03908,1.87,291819
BRG03909,8.16,391510
BRG03910,16.57,65330
BRG03911,7.0,87435
BRG03912,13.07,41838
BRG03913,5.0,282660
BRG03914,8.89,345497
BRG03915,16.22,103918
BRG03916,3.35,325566
BRG03917,13.62,329202
BRG03918,2.23,412846
BRG03919,4.72,116378
BRG03920,2.7,116822
BRG03921,10.48,261412
BRG03922,0.55,455018
BRG03923,12.12,206141
BRG03924,10.69,279367
BRG03925,6.25,120506
BRG03926,17.15,300046
BRG03927,11.83,233359
BRG03928,8.46,358782
BRG03929,18.7,15552
BRG03930,16.13,391779
BRG03931,5.81,2172
BRG03932,4.72,24699
BRG03933,19.38,66604
BRG03934,11.93,320704
BRG03935,9.38,456751
BRG03936,3.76,99926
BRG03937,11.47,59829
BRG03938,1.08,183364
BRG03939,18.69,239306
BRG03940,18.74,35320
BRG03941,3.99,488901
BRG03942,7.25,254032
BRG03943,11.18,428314
BRG03944,6.38,34284
BRG03945,17.53,160526
BRG03946,7.82,150807
BRG03947,14.04,329591
BRG03948,15.49,53429
BRG03949,9.06,75624
BRG03950,10.28,150364
BRG03951,2.25,66960
BRG03952,16.81,113389
BRG03953,0.56,179833
BRG03954,1.93,266942
BRG03955,8.5,98519
BRG03956,14.56,289528
BRG03957,4.87,409912
BRG03958,1.87,314381
BRG03959,6.76,181273
BRG03960,15.13,97362
BRG03961,12.28,231884
BRG03962,4.27,246591
BRG03963,13.48,418802
BRG03964,14.69,61824
BRG03965,19.91,223775
BRG03966,5.49,177093
BRG03967,19.78,347747
BRG03968,2.79,270203
BRG03969,15.1,3861
BRG03970,1.41,411146
BRG03971,0.47,364643
BRG03972,15.09,397499
BRG03973,14.45,350504
BRG03974,18.93,97140
BRG03975,12.22,46001
BRG03976,11.64,220958
BRG03977,15.53,328766
BRG03978,19.1,265485
BRG03979,10.0,51658
BRG03980,9.31,93636
BRG03981,0.5,447599
BRG03982,15.41,371836
BRG03983,8.93,87599
BRG03984,4.5,19060
BRG03985,9.53,318210
BRG03986,0.48,363168
BRG03987,18.02,308700
BRG03988,12.57,465168
BRG03989,12.96,294334
BRG03990,1.53,185589
BRG03991,17.04,35855
BRG03992,5.06,348708
BRG03993,11.65,215963
BRG03994,6.15,52314
BRG03995,18.13,96659
BRG03996,5.63,360302
BRG03997,8.35,160413
BRG03998,11.87,477975
BRG03999,14.43,47763
BRG04000,12.25,407456
BRG04001,17.66,475049
BRG04002,10.91,14149
BRG04003,15.88,12178
BRG04004,5.14,471996
BRG04005,11.39,382290
BRG04006,18.35,191791
BRG04007,16.77,317292
BRG04008,3.66,323725
BRG04009,4.67,402382
BRG04010,19.32,120426
BRG04011,10.9,467895
BRG04012,14.85,370307
BRG04013,19.47,44751
BRG04014,2.94,97202
BRG04015,15.05,340125
BRG04016,7.64,97593
BRG04017,13.59,250612
BRG04018,7.89,146663
BRG04019,16.91,444150
BRG04020,17.44,178518
BRG04021,1.92,469121
BRG04022,0.1,460833
BRG04023,16.51,322822
BRG04024,3.52,150359
BRG04025,16.55,73415
BRG04026,17.61,348459
BRG04027,16.6,388986
BRG04028,4.26,185964
BRG04029,5.51,313234
BRG04030,18.22,133270
BRG04031,8.99,48446
BRG04032,15.99,91775
BRG04033,17.86,474433
BRG04034,6.02,221437
BRG04035,1.76,167713
BRG04036,11.93,196447
BRG04037,16.08,489612
BRG04038,7.88,288269
BRG04039,18.74,361115
BRG04040,10.6,383732
BRG04041,11.04,198010
BRG04042,12.43,378705
BRG04043,0.53,448939
BRG04044,8.07,479763
BRG04045,17.14,273997
BRG04046,6.23,405020
BRG04047,2.75,194802
BRG04048,0.58,54139
BRG04049,9.4,470038
BRG04050,11.64,64709
BRG04051,10.79,450033
BRG04052,1.56,20888
BRG04053,9.42,463674
BRG04054,1.21,390789
BRG04055,13.0,307730
BRG04056,8.26,319480
BRG04057,1.52,406113
BRG04058,6.6,94254
BRG04059,0.97,118210
BRG04060,6.99,211219
BRG04061,17.52,454679
BRG04062,7.95,311774
BRG04063,7.01,85316
BRG04064,13.43,199441
BRG04065,10.06,327613
BRG04066,15.11,236572
BRG04067,16.77,345305
BRG04068,19.76,468597
BRG04069,6.58,326382
BRG04070,19.29,96235
BRG04071,4.15,462587
BRG04072,16.28,468422
BRG04073,4.79,97497
BRG04074,13.42,367629
BRG04075,14.68,478273
BRG04076,10.16,115375
BRG04077,3.97,368466
BRG04078,6.75,385316
BRG04079,9.96,132392
BRG04080,19.06,287204
BRG04081,6.83,487884
BRG04082,16.13,431640
BRG04083,16.74,433866
BRG04084,13.7,4235
BRG04085,11.8,47443
BRG04086,9.85,408218
BRG04087,19.31,251573
BRG04088,2.16,5044
BRG04089,6.14,440531
BRG04090,13.3,268300
BRG04091,12.6,112828
BRG04092,10.6,9645
BRG04093,9.44,401914
BRG04094,19.99,480427
BRG04095,9.63,374674
BRG04096,2.76,207341
BRG04097,6.97,413889
BRG04098,3.59,320075
BRG04099,3.18,119106
BRG04100,0.22,264982
BRG04101,12.39,452680
BRG04102,15.87,454909
BRG04103,16.15,402920
BRG04104,13.07,281034
BRG04105,5.96,116241
BRG04106,14.49,65839
BRG04107,5.4,59906
BRG04108,8.78,65390
BRG04109,11.66,78266
BRG04110,17.11,392595
BRG04111,4.18,223323
BRG04112,15.77,56908
BRG04113,7.38,72663
BRG04114,16.33,49844
BRG04115,8.92,59626
BRG04116,13.33,380016
BRG04117,3.0,263261
BRG04118,19.3,444116
BRG04119,18.17,205742
BRG04120,13.5,357842
BRG04121,17.52,437887
BRG04122,1.19,434134
BRG04123,7.9,166208
BRG04124,18.39,451193
BRG04125,19.83,384549
BRG04126,16.35,359002
BRG04127,5.08,479791
BRG04128,7.9,217670
BRG04129,1.47,284587
BRG04130,9.75,400876
BRG04131,8.69,339058
BRG04132,19.94,106555
BRG04133,18.84,312280
BRG04134,14.06,467894
BRG04135,15.4,27212
BRG04136,14.49,489895
BRG04137,0.46,80220
BRG04138,1.23,91459
BRG04139,16.44,371730
BRG04140,15.38,301982
BRG04141,15.42,448394
BRG04142,9.49,366300
BRG04143,18.88,405565
BRG04144,6.88,21853
BRG04145,2.86,443868
BRG04146,14.07,241830
BRG04147,16.21,71216
BRG04148,18.89,347036
BRG04149,13.65,488073
BRG04150,0.2,121983
BRG04151,1.79,460742
BRG04152,7.83,163520
BRG04153,6.7,90473
BRG04154,16.69,114515
BRG04155,13.27,395737
BRG04156,18.8,356625
BRG04157,10.92,412100
BRG04158,18.05,141445
BRG04159,5.93,470637
BRG04160,15.43,408661
BRG04161,6.86,259032
BRG04162,14.99,160934
BRG04163,15.57,424043
BRG04164,0.48,87262
BRG04165,14.59,298284
BRG04166,18.02,201536
BRG04167,4.77,77218
BRG04168,16.09,169837
BRG04169,17.93,142416
BRG04170,6.93,360327
BRG04171,11.74,13856
BRG04172,2.67,297036
BRG04173,5.55,19403
BRG04174,6.32,58290
BRG04175,7.67,413575
BRG04176,12.21,196748
BRG04177,16.33,371449
BRG04178,5.04,405122
BRG04179,14.08,444155
BRG04180,2.57,115778
BRG04181,15.58,485247
BRG04182,6.35,9697
BRG04183,8.47,222396
BRG04184,10.65,477751
BRG04185,15.95,269188
BRG04186,6.8,357743
BRG04187,4.66,246581
BRG04188,10.27,376645
BRG04189,1.9,423485
BRG04190,3.36,24700
BRG04191,10.88,365183
BRG04192,4.68,424287
BRG04193,12.24,187577
BRG04194,16.8,23141
BRG04195,13.64,6628
BRG04196,15.88,333188
BRG04197,0.45,315783
BRG04198,9.95,83016
BRG04199,0.96,221181
BRG04200,2.38,360907
BRG04201,13.76,17370
BRG04202,16.27,95569
BRG04203,14.16,362356
BRG04204,15.43,234846
BRG04205,9.98,418807
BRG04206,18.97,228871
BRG04207,1.56,132440
BRG04208,3.59,401300
BRG04209,15.71,312119
BRG04210,19.49,286812
BRG04211,3.83,245805
BRG04212,6.45,74352
BRG04213,17.16,350291
BRG04214,13.97,78805
BRG04215,5.86,243787
BRG04216,10.19,419982
BRG04217,19.66,171020
BRG04218,8.92,132416
BRG04219,9.36,405380
BRG04220,12.47,144583
BRG04221,4.28,237346
BRG04222,0.85,14887
BRG04223,18.27,251146
BRG04224,16.09,126898
BRG04225,6.16,241425
BRG04226,2.73,311402
BRG04227,10.48,483429
BRG04228,10.97,351630
BRG04229,5.29,423300
BRG04230,2.89,160225
BRG04231,10.46,55523
BRG04232,16.09,108790
BRG04233,17.6,164038
BRG04234,12.44,171078
BRG04235,5.15,432524
BRG04236,7.89,41507
BRG04237,4.59,293274
BRG04238,0.15,156275
BRG04239,2.56,87209
BRG04240,18.59,433779
BRG04241,11.56,414681
BRG04242,14.17,231752
BRG04243,18.89,11939
BRG04244,14.51,193734
BRG04245,4.8,357145
BRG04246,2.92,134668
BRG04247,9.83,372072
BRG04248,7.38,433732
BRG04249,1.14,478025
BRG04250,14.13,225622
BRG04251,3.83,22714
BRG04252,15.79,314767
BRG04253,5.69,19168
BRG04254,3.93,89460
BRG04255,10.18,79766
BRG04256,15.33,1256
BRG04257,13.97,303242
BRG04258,12.07,126237
BRG04259,10.14,251806
BRG04260,1.03,238737
BRG04261,0.71,433288
BRG04262,7.37,252888
BRG04263,13.07,67101
BRG04264,4.76,491275
BRG04265,0.6,213964
BRG04266,14.81,478983
BRG04267,15.37,343062
BRG04268,5.32,174462
BRG04269,8.17,334623
BRG04270,14.39,389580
BRG04271,10.01,337644
BRG04272,19.28,33312
BRG04273,19.66,430400
BRG04274,3.13,375810
BRG04275,2.13,466267
BRG04276,18.08,161248
BRG04277,16.9,139095
BRG04278,4.18,63552
BRG04279,18.86,318044
BRG04280,8.08,452855
BRG04281,2.7,480423
BRG04282,5.45,171095
BRG04283,14.28,21263
BRG04284,17.61,106248
BRG04285,5.4,430054
BRG04286,2.0,18051
BRG04287,10.36,346830
BRG04288,15.86,3723
BRG04289,1.62,97388
BRG04290,13.99,308909
BRG04291,12.14,54546
BRG04292,5.15,465126
BRG04293,5.35,109507
BRG04294,4.14,344119
BRG04295,15.49,185296
BRG04296,18.9,16085
BRG04297,10.5,84985
BRG04298,11.81,404816
BRG04299,7.71,58174
